id,timestamp,consumption_kwh,demand_kw,voltage,current,power_factor,temperature,source,location,created_at
426,2026-03-11 17:53:31.298377,43.79,40.92,230.4,47.9,0.96,24.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:23:33.330831
427,2026-03-11 17:53:38.352372,44.38,36.19,235.0,22.8,0.93,19.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:23:40.527829
428,2026-03-11 17:53:45.544497,54.94,49.26,229.6,32.5,0.92,21.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:23:47.580186
429,2026-03-11 17:53:52.615902,45.41,41.42,232.4,42.2,0.95,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:23:54.651230
430,2026-03-11 17:53:59.683329,54.23,49.17,233.0,39.6,0.95,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:01.716260
431,2026-03-11 17:54:06.758710,51.2,45.43,229.4,13.4,0.95,25.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:08.827216
432,2026-03-11 17:54:13.841804,51.66,44.15,233.5,25.1,0.95,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:15.890206
433,2026-03-11 17:54:20.925273,39.52,38.19,231.1,14.8,0.96,26.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:22.954817
434,2026-03-11 17:54:27.999064,44.09,41.4,231.2,43.1,0.93,18.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:30.016378
435,2026-03-11 17:54:35.056277,50.75,43.59,230.9,41.2,0.94,24.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:37.119236
436,2026-03-11 17:54:42.135087,36.68,29.52,231.9,21.8,0.95,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:44.165374
437,2026-03-11 17:54:49.201476,53.1,43.47,231.8,17.0,0.93,24.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:51.245169
438,2026-03-11 17:54:56.281874,35.48,29.69,234.7,37.0,0.93,22.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:24:58.328425
439,2026-03-11 17:55:03.360820,44.76,42.08,228.9,31.1,0.94,23.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:05.410831
440,2026-03-11 17:55:10.446127,40.05,35.03,232.9,37.6,0.95,25.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:12.484835
441,2026-03-11 17:55:17.530788,45.64,38.22,234.7,11.3,0.98,21.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:19.582984
442,2026-03-11 17:55:24.624035,40.93,34.99,229.9,35.7,0.97,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:26.663100
443,2026-03-11 17:55:31.695756,45.98,42.31,234.2,37.9,0.95,27.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:33.727979
444,2026-03-11 17:55:38.761168,35.08,30.02,234.7,29.6,0.93,19.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:40.799011
445,2026-03-11 17:55:45.833181,45.55,40.04,232.6,48.5,0.97,25.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:47.863540
446,2026-03-11 17:55:52.896849,52.62,44.44,231.1,29.7,0.93,27.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:25:54.950336
447,2026-03-11 17:55:59.986423,39.29,36.51,231.2,48.0,0.97,25.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:02.033539
448,2026-03-11 17:56:07.070577,42.56,36.56,230.3,34.8,0.92,27.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:09.122608
449,2026-03-11 17:56:14.138246,47.81,40.55,230.1,43.1,0.95,24.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:16.175292
450,2026-03-11 17:56:21.212424,49.32,41.35,232.6,37.2,0.95,18.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:23.254569
451,2026-03-11 17:56:28.266433,39.87,32.35,233.6,21.4,0.96,25.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:30.314016
452,2026-03-11 17:56:35.328575,53.97,44.14,231.2,33.5,0.98,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:37.381685
453,2026-03-11 17:56:42.413635,40.89,39.0,232.3,43.8,0.92,21.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:44.483652
454,2026-03-11 17:56:49.524488,49.18,45.92,229.0,46.2,0.96,26.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:51.563491
455,2026-03-11 17:56:56.608512,36.06,33.36,229.1,16.1,0.93,24.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:26:58.662308
456,2026-03-11 17:57:03.697518,43.8,41.63,232.2,43.7,0.96,19.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:05.752648
457,2026-03-11 17:57:10.766337,45.17,42.34,234.3,37.8,0.96,22.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:12.798181
458,2026-03-11 17:57:17.832780,53.37,46.84,234.4,25.5,0.96,23.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:19.888046
459,2026-03-11 17:57:24.926508,43.65,41.68,230.4,31.5,0.98,18.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:26.978924
460,2026-03-11 17:57:32.011524,43.81,38.12,230.2,27.4,0.93,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:34.081445
461,2026-03-11 17:57:39.098024,47.39,42.71,229.2,36.2,0.95,18.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:41.125359
462,2026-03-11 17:57:46.141983,37.63,36.07,231.8,12.3,0.94,20.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:48.191396
463,2026-03-11 17:57:53.227220,52.1,42.32,233.5,22.1,0.93,25.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:27:55.289543
464,2026-03-11 17:58:00.322265,40.11,37.69,234.2,34.2,0.96,24.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:02.370493
465,2026-03-11 17:58:07.385854,52.43,43.18,230.0,22.9,0.96,27.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:09.431905
466,2026-03-11 17:58:14.466791,44.03,39.15,228.6,45.9,0.93,26.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:16.503527
467,2026-03-11 17:58:21.517879,51.8,42.36,234.3,40.8,0.92,18.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:23.548732
468,2026-03-11 17:58:28.561565,39.75,33.35,228.2,26.4,0.95,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:30.601362
469,2026-03-11 17:58:35.614218,39.07,34.36,230.0,10.7,0.93,27.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:37.661845
470,2026-03-11 17:58:42.699493,45.51,40.7,234.4,44.5,0.97,27.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:44.760062
471,2026-03-11 17:58:49.774686,49.46,44.92,231.9,28.0,0.94,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:51.838143
472,2026-03-11 17:58:56.874109,41.42,38.46,232.4,46.1,0.95,22.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:28:58.911255
473,2026-03-11 17:59:03.954961,37.04,35.97,232.9,30.3,0.93,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:05.992609
474,2026-03-11 17:59:11.003043,42.62,40.41,229.7,43.1,0.95,22.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:13.072347
475,2026-03-11 17:59:18.108392,50.48,46.83,230.5,16.8,0.95,25.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:20.163930
476,2026-03-11 17:59:25.174557,40.76,33.47,234.4,41.8,0.95,22.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:27.221147
477,2026-03-11 17:59:32.230695,45.35,41.25,230.1,20.1,0.96,19.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:34.974675
478,2026-03-11 17:59:40.047444,45.57,42.42,232.3,29.6,0.96,23.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:42.078983
479,2026-03-11 17:59:47.117443,36.72,29.69,233.9,40.1,0.92,27.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:49.170232
480,2026-03-11 17:59:54.185686,48.59,40.67,229.1,31.2,0.96,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:29:56.231667
481,2026-03-11 18:00:01.265631,37.64,30.21,234.0,10.6,0.96,22.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:03.307527
482,2026-03-11 18:00:08.323502,47.15,43.88,228.5,23.7,0.93,27.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:10.376599
483,2026-03-11 18:00:15.410578,38.41,31.11,233.5,35.9,0.93,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:17.476476
484,2026-03-11 18:00:22.485006,53.61,48.17,228.1,38.6,0.97,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:24.539246
485,2026-03-11 18:00:29.575322,43.67,39.39,229.9,28.9,0.93,26.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:31.609498
486,2026-03-11 18:00:36.642425,45.66,43.34,234.9,41.9,0.93,19.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:38.686782
487,2026-03-11 18:00:43.701578,35.47,28.3,233.4,30.5,0.94,20.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:45.740713
488,2026-03-11 18:00:50.779186,37.6,30.96,232.8,33.6,0.96,20.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:52.835981
489,2026-03-11 18:00:57.848916,47.69,39.73,228.4,41.7,0.95,20.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:30:59.891861
490,2026-03-11 18:01:04.904919,53.51,46.61,231.8,29.5,0.97,26.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:06.952728
491,2026-03-11 18:01:11.989249,52.88,46.75,230.0,25.4,0.97,23.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:14.055524
492,2026-03-11 18:01:19.071943,50.55,46.8,230.8,29.6,0.92,19.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:21.125749
493,2026-03-11 18:01:26.137787,54.08,49.57,230.9,10.3,0.97,23.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:28.191084
494,2026-03-11 18:01:33.224300,50.33,41.24,233.0,41.2,0.95,23.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:35.285917
495,2026-03-11 18:01:40.297882,45.4,41.74,234.7,47.6,0.97,22.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:42.354894
496,2026-03-11 18:01:47.401837,52.65,47.74,233.6,29.4,0.95,24.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:49.428254
497,2026-03-11 18:01:54.473222,51.15,45.41,229.1,19.6,0.94,21.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:31:56.504936
498,2026-03-11 18:02:01.521110,35.84,35.15,234.7,22.0,0.96,18.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:03.544932
499,2026-03-11 18:02:08.590683,36.74,30.72,233.5,17.6,0.93,18.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:10.621710
500,2026-03-11 18:02:15.657503,39.96,37.38,231.0,14.6,0.92,20.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:17.697717
501,2026-03-11 18:02:22.736214,49.68,44.65,230.3,10.2,0.95,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:24.791064
502,2026-03-11 18:02:29.826982,43.09,41.06,230.8,25.6,0.95,20.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:31.872153
503,2026-03-11 18:02:36.886263,37.23,35.4,231.1,36.1,0.96,21.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:38.933344
504,2026-03-11 18:02:43.968176,38.61,31.11,234.9,43.0,0.94,22.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:45.999498
505,2026-03-11 18:02:51.028563,54.58,50.37,234.6,31.3,0.97,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:32:53.072252
506,2026-03-11 18:02:58.109343,41.16,38.13,234.8,49.2,0.95,20.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:00.172792
507,2026-03-11 18:03:05.207443,41.76,39.65,233.7,40.0,0.97,21.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:07.263384
508,2026-03-11 18:03:12.274354,52.37,44.62,234.7,30.9,0.96,18.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:14.331538
509,2026-03-11 18:03:19.365233,37.46,34.31,233.7,39.9,0.92,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:21.419138
510,2026-03-11 18:03:26.434273,47.61,38.89,231.9,35.8,0.97,18.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:28.476942
511,2026-03-11 18:03:33.510193,51.93,48.5,234.7,32.1,0.94,21.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:35.539211
512,2026-03-11 18:03:40.574672,48.51,41.93,231.7,43.0,0.97,18.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:42.632974
513,2026-03-11 18:03:47.668079,35.23,28.13,233.6,30.3,0.95,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:49.731492
514,2026-03-11 18:03:54.748007,35.98,31.79,230.2,39.7,0.94,22.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:33:56.786499
515,2026-03-11 18:04:01.799068,36.01,28.94,228.4,27.4,0.97,23.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:03.832607
516,2026-03-11 18:04:08.844121,52.13,43.01,233.0,19.9,0.96,23.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:10.905955
517,2026-03-11 18:04:15.948359,35.07,34.27,231.4,21.4,0.95,20.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:17.978090
518,2026-03-11 18:04:23.016058,50.84,44.89,233.5,47.5,0.96,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:25.066608
519,2026-03-11 18:04:30.104859,43.49,35.84,229.5,36.0,0.93,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:32.139866
520,2026-03-11 18:04:37.180802,46.11,41.58,229.3,17.5,0.96,18.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:39.213462
521,2026-03-11 18:04:44.252231,43.43,39.28,229.2,24.0,0.95,21.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:46.298905
522,2026-03-11 18:04:51.312412,41.12,35.03,230.3,14.5,0.97,26.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:34:53.345500
523,2026-03-11 18:04:58.385389,53.95,46.73,230.5,26.4,0.93,18.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:00.424703
524,2026-03-11 18:05:05.436517,44.15,37.12,230.1,46.1,0.93,22.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:07.474914
525,2026-03-11 18:05:12.508856,48.26,44.65,229.4,15.3,0.93,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:14.545639
526,2026-03-11 18:05:19.581264,53.42,44.56,230.8,15.6,0.92,18.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:21.619857
527,2026-03-11 18:05:26.653667,40.07,34.01,233.3,34.8,0.96,26.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:28.694645
528,2026-03-11 18:05:33.706121,51.36,45.34,234.2,49.5,0.96,23.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:35.764348
529,2026-03-11 18:05:40.800377,46.9,38.88,230.1,43.0,0.96,24.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:42.840710
530,2026-03-11 18:05:47.852664,52.25,42.86,228.0,27.9,0.95,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:49.889266
531,2026-03-11 18:05:54.908825,52.88,43.81,228.4,48.9,0.94,19.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:35:56.970792
532,2026-03-11 18:06:02.002194,49.12,46.06,230.0,11.9,0.96,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:04.048507
533,2026-03-11 18:06:09.080788,41.96,38.13,231.0,31.7,0.98,18.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:11.133513
534,2026-03-11 18:06:16.153923,49.99,45.79,233.8,37.8,0.92,21.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:18.203099
535,2026-03-11 18:06:23.218024,39.99,35.51,231.6,33.3,0.94,27.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:25.260255
536,2026-03-11 18:06:30.294148,47.03,41.55,232.8,30.9,0.96,22.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:32.328604
537,2026-03-11 18:06:37.338594,52.85,49.02,230.6,39.8,0.96,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:39.407059
538,2026-03-11 18:06:44.451898,53.26,44.78,230.2,37.4,0.95,21.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:46.491186
539,2026-03-11 18:06:51.527184,52.8,47.29,228.1,34.8,0.97,24.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:36:53.592028
540,2026-03-11 18:06:58.608223,35.87,33.12,229.3,39.6,0.96,22.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:00.644489
541,2026-03-11 18:07:05.656134,49.55,43.23,233.1,13.4,0.96,25.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:07.693559
542,2026-03-11 18:07:12.730589,37.47,36.58,233.8,10.5,0.96,21.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:14.773391
543,2026-03-11 18:07:19.790450,39.27,35.42,232.5,21.2,0.98,20.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:21.837311
544,2026-03-11 18:07:26.870564,54.82,51.43,229.4,16.9,0.94,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:28.908187
545,2026-03-11 18:07:33.940263,41.03,34.11,233.2,31.8,0.93,19.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:35.993755
546,2026-03-11 18:07:41.008515,53.23,47.41,228.3,25.9,0.95,26.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:43.060757
547,2026-03-11 18:07:48.098445,47.56,43.92,232.7,15.2,0.96,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:50.136386
548,2026-03-11 18:07:55.172013,52.19,43.61,234.8,46.3,0.97,24.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:37:57.207538
549,2026-03-11 18:08:02.217490,35.88,35.13,232.5,28.3,0.95,27.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:04.259943
550,2026-03-11 18:08:09.299334,42.23,37.41,232.5,25.5,0.93,26.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:11.350460
551,2026-03-11 18:08:16.364502,47.25,39.04,234.2,28.4,0.96,21.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:18.406965
552,2026-03-11 18:08:23.444838,42.96,36.25,232.2,26.6,0.93,20.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:25.489254
553,2026-03-11 18:08:30.523674,38.47,30.85,229.7,38.8,0.94,20.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:32.564299
554,2026-03-11 18:08:37.578693,46.32,42.09,229.0,44.0,0.97,22.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:39.613193
555,2026-03-11 18:08:44.660607,35.87,35.08,234.0,34.8,0.93,22.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:46.738515
556,2026-03-11 18:08:51.778554,46.02,43.98,228.6,24.5,0.94,25.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:38:53.835763
557,2026-03-11 18:08:58.872355,39.69,34.05,229.8,35.6,0.96,18.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:00.947827
558,2026-03-11 18:09:05.983122,43.27,35.39,233.2,18.4,0.97,22.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:08.028064
559,2026-03-11 18:09:13.063590,44.17,39.37,228.4,21.6,0.94,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:15.107609
560,2026-03-11 18:09:20.143937,39.24,36.34,229.6,38.7,0.97,22.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:22.181744
561,2026-03-11 18:09:27.218610,44.86,39.78,234.0,14.3,0.93,18.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:29.270511
562,2026-03-11 18:09:34.282697,48.7,43.02,230.2,36.3,0.95,25.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:36.355742
563,2026-03-11 18:09:41.390255,50.15,44.62,232.7,35.0,0.96,23.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:43.433024
564,2026-03-11 18:09:48.470400,44.61,37.13,234.4,26.9,0.92,22.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:50.515657
565,2026-03-11 18:09:55.534513,54.58,47.88,229.3,18.5,0.93,27.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:39:57.566012
566,2026-03-11 18:10:02.605670,40.46,37.92,228.7,31.0,0.93,23.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:04.666299
567,2026-03-11 18:10:09.700147,35.96,34.44,234.5,21.2,0.93,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:11.746591
568,2026-03-11 18:10:16.781320,38.27,33.95,232.1,38.0,0.94,25.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:18.816686
569,2026-03-11 18:10:23.852702,49.91,47.34,231.6,48.8,0.97,27.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:25.876676
570,2026-03-11 18:10:30.916722,45.62,37.93,233.9,14.6,0.93,21.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:32.976083
571,2026-03-11 18:10:38.001364,50.55,42.91,233.0,41.0,0.92,25.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:40.052244
572,2026-03-11 18:10:45.090198,49.09,45.5,234.7,45.8,0.95,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:47.141466
573,2026-03-11 18:10:52.180163,35.94,31.5,232.3,42.1,0.96,23.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:40:54.233811
574,2026-03-11 18:10:59.244052,40.16,33.35,233.1,47.9,0.97,22.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:01.291784
575,2026-03-11 18:11:06.333306,39.86,37.94,229.7,28.9,0.95,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:08.363207
576,2026-03-11 18:11:13.399815,47.14,41.0,228.5,44.5,0.97,22.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:15.443098
577,2026-03-11 18:11:20.454688,35.23,31.36,232.8,21.1,0.92,21.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:22.518487
578,2026-03-11 18:11:27.532905,45.78,42.92,233.5,49.5,0.96,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:29.574964
579,2026-03-11 18:11:34.608619,48.09,43.46,232.4,35.0,0.93,23.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:36.653340
580,2026-03-11 18:11:41.689958,47.59,42.54,228.3,22.2,0.93,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:43.723151
581,2026-03-11 18:11:48.758314,40.44,36.54,232.8,12.8,0.94,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:50.823130
582,2026-03-11 18:11:55.836952,36.8,32.46,231.3,47.1,0.96,27.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:41:57.872456
583,2026-03-11 18:12:02.888607,36.57,35.46,234.6,37.0,0.97,20.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:04.927280
584,2026-03-11 18:12:09.958769,38.64,31.2,229.9,30.0,0.96,24.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:12.002443
585,2026-03-11 18:12:17.037777,36.86,30.41,228.7,19.0,0.96,26.0,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:19.080819
586,2026-03-11 18:12:24.093013,45.96,38.34,233.9,13.1,0.93,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:26.221931
587,2026-03-11 18:12:31.235016,36.14,30.44,233.6,41.1,0.98,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:33.290814
588,2026-03-11 18:12:38.322722,35.4,34.66,230.1,39.3,0.98,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:40.367705
589,2026-03-11 18:12:45.399700,39.01,36.48,231.5,26.9,0.92,18.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:47.448477
590,2026-03-11 18:12:52.484950,41.35,38.89,233.1,46.2,0.93,18.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:42:54.520973
591,2026-03-11 18:12:59.555099,46.32,41.02,231.1,21.8,0.95,25.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:01.596177
592,2026-03-11 18:13:06.629410,38.75,31.74,229.5,41.1,0.92,21.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:08.670405
593,2026-03-11 18:13:13.707208,44.4,40.03,228.8,47.4,0.97,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:15.748497
594,2026-03-11 18:13:20.781134,49.48,40.77,230.8,21.3,0.96,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:22.850252
595,2026-03-11 18:13:27.881244,50.02,40.91,233.2,24.4,0.97,18.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:29.916333
596,2026-03-11 18:13:34.949312,40.98,38.51,232.7,34.1,0.96,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:36.974482
597,2026-03-11 18:13:41.996335,38.91,32.4,230.0,48.8,0.95,23.8,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:44.046789
598,2026-03-11 18:13:49.062163,48.95,46.36,230.9,45.5,0.96,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:51.101967
599,2026-03-11 18:13:56.144324,40.75,35.85,228.7,29.1,0.98,20.6,smart_meter_01,Building A - Main Meter,2026-03-11 12:43:58.202809
600,2026-03-11 18:14:03.236793,46.03,40.23,231.1,36.0,0.95,21.3,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:05.285113
601,2026-03-11 18:14:10.298994,52.49,47.68,228.5,37.5,0.95,19.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:12.336969
602,2026-03-11 18:14:17.370255,50.98,42.1,233.2,45.9,0.94,18.4,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:19.404526
603,2026-03-11 18:14:24.428130,51.16,41.58,229.1,13.6,0.95,26.2,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:26.471813
604,2026-03-11 18:14:31.484064,41.01,38.08,233.3,45.8,0.97,23.5,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:33.528508
605,2026-03-11 18:14:38.571992,49.87,47.32,232.0,16.3,0.95,19.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:40.616683
606,2026-03-11 18:14:45.651549,54.34,44.81,232.3,23.6,0.96,26.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:47.702545
607,2026-03-11 18:14:52.739122,51.23,44.07,229.2,15.0,0.92,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 12:44:54.787304
608,2026-03-11 18:14:59.824390,45.1,39.27,229.1,15.7,0.98,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 12:45:01.859853
